-0.169962	-0.246696	-0.327839	-0.210168	0.681156	-0.040597	0.556096	-0.214309	-0.265291	-0.020695	0.488213	-0.203482	0.056229	-0.261577	-0.026737	0.011996	-0.095948	0.474638	0.396194	0.059684	0.358341	0.113131
-0.184069	-0.384856	-0.343265	-0.307671	0.732983	-0.148997	0.782604	-0.196702	-0.267684	-0.151724	0.585263	0.055526	-0.075065	-0.268940	-0.045994	-0.050355	-0.014074	0.769829	0.290935	0.361713	0.627265	-0.045549
-0.440019	0.152434	-0.228802	-0.177417	0.556146	-0.133256	0.609346	-0.283107	-0.173128	-0.029503	0.698640	-0.090987	0.095493	-0.019227	-0.225532	0.242075	-0.365477	0.566987	0.020506	-0.131204	0.727243	-0.090947
-0.939617	-0.909037	-0.266037	0.635601	-0.087889	1.536406	0.772612	1.210745	0.791731	-0.469556	0.420306	-1.127000	-1.774794	0.271446	0.116832	0.199976	0.622761	1.010955	0.274509	2.092505	-0.876297	1.099951
-0.657737	-0.007954	-0.284257	-0.611701	0.821859	-0.034194	0.593308	-0.344615	-0.490323	-0.149993	0.458958	-0.153971	0.042719	-0.211914	-0.439099	-0.315426	0.000319	0.474471	0.474725	0.301806	0.323069	-0.027669
-0.299705	0.303809	-0.438351	-0.189635	0.611871	-0.014939	0.383897	0.045780	-0.349212	0.054706	0.528219	-0.217433	0.325126	-0.199279	-0.162713	-0.145732	-0.184293	0.544819	0.319634	-0.023944	0.613562	-0.269811
-0.204320	-0.387467	-0.597007	-0.480687	0.671244	-0.031078	0.837495	-0.362277	-0.490798	-0.239485	0.554694	0.129773	0.188047	-0.317923	-0.190113	-0.133863	0.319714	0.779744	0.194594	0.343000	0.332496	0.052395
0.345969	0.551905	-0.299639	-0.829155	0.638903	-0.317954	0.765494	-0.148832	-0.633370	-0.201976	0.701989	0.041755	0.032323	-0.196931	-0.182827	-0.117787	-0.098445	0.297755	-0.220033	-0.002488	0.538858	0.144070
0.191496	1.802616	0.599220	-0.920560	1.549183	2.271632	1.295073	0.860860	-0.163743	0.585931	1.075996	-1.553808	-0.261813	0.508695	0.451489	-0.582246	-0.329370	-0.278737	-1.313451	0.934969	-1.215847	1.393615
-0.031675	0.300318	-0.375604	-0.645170	0.559920	0.023972	0.598920	-0.412409	-0.440668	0.173618	0.606217	-0.145315	0.289416	-0.303284	0.256589	-0.217667	-0.110895	0.300494	0.004986	-0.047079	0.183273	0.150488
-0.139340	-0.001696	-0.465734	-0.536467	0.471664	-0.052995	0.590296	-0.365794	-0.402082	0.111787	0.388095	0.243524	0.098281	0.045278	0.039443	0.150449	-0.290636	0.265831	-0.290389	-0.261117	0.190400	0.038938
-0.434830	0.284624	-0.392573	-0.900612	1.002447	1.803298	1.279686	-0.423978	-0.449421	-0.412189	-0.862909	0.777532	-0.801793	1.510668	-0.662574	0.689889	-1.226476	0.826101	-1.724255	0.372540	0.015115	1.178019
0.077001	-0.153679	-0.301247	-0.517405	0.627812	-0.052974	0.457282	-0.099652	-0.170235	-0.014902	0.415478	-0.359842	0.186814	-0.146490	-0.160669	-0.017676	0.048212	0.506925	-0.020168	0.097530	0.335105	0.057325
-0.133864	-0.152197	-0.447794	-0.554514	0.574783	-0.117904	0.440419	-0.449914	-0.348983	0.145914	0.239835	0.317602	0.225320	0.148179	-0.074339	0.160202	-0.395184	0.227937	-0.119680	-0.023265	0.401829	0.009652
-0.132057	0.123979	-0.318495	-0.470946	0.641635	-0.102849	0.576548	-0.136650	-0.183243	-0.207925	0.702672	-0.152019	0.307177	-0.254066	-0.150342	0.017801	-0.049656	0.671075	0.105216	-0.166887	0.648923	-0.162655
-0.869036	0.692789	-1.064921	-1.577184	1.007994	-0.187303	1.354077	-0.042905	-1.364807	-0.576622	1.445333	-0.522835	1.127138	-0.096469	0.619334	-0.102406	-0.009340	1.777300	0.491206	-0.228012	1.931259	-0.744278
-0.147560	-0.007491	-0.469323	-0.520567	0.419913	-0.256553	0.510272	-0.347554	-0.391732	-0.059235	0.629817	-0.019976	0.432464	-0.187388	0.224132	-0.146508	-0.122909	0.459159	0.366352	-0.251202	0.575297	-0.362423
-0.444741	0.123819	-0.441060	-0.614688	0.399511	-0.134912	0.622225	-0.160585	-0.210314	-0.066687	0.683986	0.056658	0.340070	0.171200	0.252313	-0.040981	-0.283068	0.521964	0.139748	-0.165257	0.711087	-0.212059
-1.753206	0.222106	-0.026122	-1.315468	-0.961347	1.283189	-0.297424	0.902329	0.171590	-0.526931	0.394100	-1.005120	0.700493	1.561863	0.636107	0.101298	0.107291	0.587405	-0.898448	0.921950	1.299429	-0.391417
-0.012009	-0.080432	-0.371854	-0.271860	0.414601	-0.056666	0.344165	-0.357696	-0.236743	0.040408	0.428615	0.274050	0.387608	-0.032881	0.007353	0.065794	0.197356	0.158539	0.304026	-0.337606	0.441298	-0.244675
-0.179629	0.088837	-0.523197	0.072665	0.591158	-0.032730	0.576405	-0.304705	-0.513189	0.031452	0.691641	0.060000	0.435285	0.218564	0.132313	0.047938	0.115501	0.428994	-0.019014	-0.072722	0.570733	-0.242454
-0.164509	-0.341499	-0.287240	-0.445108	0.506757	-0.457110	0.519351	-0.444471	-0.381456	0.228665	0.453933	0.181237	0.357398	-0.230575	0.107982	-0.179267	-0.181212	0.415282	0.187816	-0.225291	0.460405	-0.174100
